"SM-P580800"|"3000150013/50014/15"|"12/24/22"|"700,562.23"|"1"|"SM-0161588"|"S0949"

"SM-P580800"|"490000"|"123891"|"S PPAYA WHTNG LOT 500ML P"|""|"CS12"|"2"|"2,681.99676"|"2,035.44354"|"3,909.27"|"4,378.38"|"2,035.44354"|"4,559.39"|"12"|"CASE12"|""|"1"|"105"|"15"|"804.6"
"SM-P580800"|"500000"|"106353"|"SILKA PAPAYA W LOT 100ML"|""|"CASE"|"0"|"3,942.00818"|"2,991.70373"|"0"|"0"|"2,991.70373"|"0"|"72"|"CASE"|""|"1"|"105"|"15"|"0"
"SM-P580800"|"510000"|"101056"|"S PAPAYA WHT SOAP 135G"|""|"CASE"|"0"|"2,951.99493"|"2,240.35351"|"0"|"0"|"2,240.35351"|"0"|"72"|"CASE"|""|"1"|"101"|"15"|"0"
"SM-P580800"|"520000"|"154022"|"S PPYA WHT SOAP 65G"|""|"CASE"|"200"|"1,560.00338"|"1,183.93114"|"227,385.64"|"254,671.92"|"1,183.93114"|"265,200.58"|"96"|"CASE"|""|"1"|"101"|"15"|"46,800.1"
"SM-P580800"|"530000"|"174704"|"SILKA PPYA SOAP PP 45G"|""|"C144"|"10"|"1,944"|"1,475.35714"|"14,167.84"|"15,867.98"|"1,475.35714"|"16,524"|"144"|"CASE144"|""|"1"|"101"|"15"|"2,916"
"SM-P580800"|"540000"|"635539"|"SILKA WS SHEA BTR 90G"|""|"CS96"|"1"|"3,408.00338"|"2,586.43159"|"2,483.74"|"2,781.79"|"2,586.43159"|"2,896.8"|"96"|"CS96"|""|"1"|"101"|"15"|"511.2"
"SM-P580800"|"550000"|"632566"|"SILKA WL SHEA BTR 10ML"|""|"CS288"|"0"|"1,944.00138"|"1,475.35838"|"0"|"0"|"1,475.35838"|"0"|"288"|"CS288"|""|"1"|"105"|"15"|"0"
"SM-P580800"|"560000"|"192032"|"SILKA W LOT SE CIT 200ML"|""|"CS48"|"2"|"5,208"|"3,952.5"|"7,591.17"|"8,502.11"|"3,952.5"|"8,853.6"|"48"|"CS48"|""|"1"|"105"|"15"|"1,562.4"
"SM-P580800"|"570000"|"108814"|"GELEE HW SGEL ASSTD 12G"|""|"C576"|"0"|"864.01567"|"675.01221"|"0"|"0"|"675.01221"|"0"|"576"|"CASE576"|""|"1"|"102"|"12.5"|"0"
"SM-P580800"|"580000"|"165946"|"CM BULILIT 2/20s"|""|"CS15"|"0"|"457.01594"|"373.36557"|"0"|"0"|"373.36557"|"0"|"15"|"CS15"|""|"1"|"162"|"8.5"|"0"
"SM-P580800"|"590000"|"104024"|"CHOCOMANI BUL BARS 20s"|""|"CS30"|"0"|"712.49909"|"582.08624"|"0"|"0"|"582.08624"|"0"|"30"|"CS30"|""|"1"|"148"|"8.5"|"0"
"SM-P580800"|"600000"|"133227"|"CHOCOMANI COINS 20s"|""|"CASE"|"0"|"448.99904"|"366.81611"|"0"|"0"|"366.81611"|"0"|"20"|"CASE"|""|"1"|"149"|"8.5"|"0"
"SM-P580800"|"610000"|"135729"|"CHOCOMANI K PNT 24/12G"|""|"CASE"|"0"|"665"|"543.28125"|"0"|"0"|"543.28125"|"0"|"20"|"CASE"|""|"1"|"148"|"8.5"|"0"
"SM-P580800"|"620000"|"150146"|"K CHATLET CHOCO 24s"|""|"CASE"|"0"|"665"|"543.28125"|"0"|"0"|"543.28125"|"0"|"20"|"CASE"|""|"1"|"148"|"8.5"|"0"
"SM-P580800"|"630000"|"649012"|"QUEEN M PNT CHOCO 24s"|""|"CS20"|"0"|"590.0048"|"482.01277"|"0"|"0"|"482.01277"|"0"|"20"|"CS20"|""|"1"|"148"|"8.5"|"0"
"SM-P580800"|"640000"|"100982"|"VITAL C KING BAR 24s"|""|"CS20"|"0"|"665"|"543.28125"|"0"|"0"|"543.28125"|"0"|"20"|"CS20"|""|"1"|"149"|"8.5"|"0"
"SM-P580800"|"650000"|"100983"|"VITAL COINS PM CHO 20s"|""|"CS20"|"0"|"449"|"366.81696"|"0"|"0"|"366.81696"|"0"|"20"|"CS20"|""|"1"|"149"|"8.5"|"0"
